ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id
ENSG00000281406	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	BLACAT1	1	205434885	205457091	protein_coding	101669762
ENSG00000197721	2.074921720273788	0.3428055012805335	1.4691721042614978	0.2333324327940803	0.8155032758241784	0.8777663816572022	CR1L	1	207645113	207738416	protein_coding	1379
ENSG00000203697	1.0379676251256844	0.42641752172995673	1.7511514071545091	0.24350694062648384	0.8076127090595433	0.8777663816572022	CAPN8	1	223538007	223665723	protein_coding	388743
ENSG00000279306	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022		1	228486188	228487120	TEC	NA
ENSG00000152904	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	GGPS1	1	235327350	235344532	protein_coding	9453
ENSG00000285053	5.580364704876886	0.16016640509999228	0.6523935194061784	0.24550581870552443	0.8060648033399418	0.8777663816572022		1	235328570	235448952	protein_coding	NA
ENSG00000279774	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022		1	244064330	244067909	TEC	NA
ENSG00000198452	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR14L1	1	247617143	247622372	protein_coding	127617
ENSG00000196772	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR14A16	1	247814660	247824119	protein_coding	284532
ENSG00000279301	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR2T11	1	248623557	248635091	protein_coding	127077
ENSG00000279575	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022		10	10394670	10395737	TEC	NA
ENSG00000165322	611.8072247161729	0.04665468706867722	0.19397633983989335	0.2405174110779988	0.8099291672648246	0.8777663816572022	ARHGAP12	10	31805398	31928876	protein_coding	94134
ENSG00000150201	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	FXYD4	10	43371636	43376335	protein_coding	53828
ENSG00000204175	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	GPRIN2	10	46541736	46556658	protein_coding	9721
ENSG00000178645	0.08337867500050619	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	C10orf53	10	49679651	49710261	protein_coding	282966
ENSG00000227877	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	MRLN	10	59736692	59756041	protein_coding	100507027
ENSG00000183230	15.75012415182198	-0.09986321267984248	0.4130298749669856	-0.24178205677694564	0.8089490430930277	0.8777663816572022	CTNNA3	10	65912457	67763637	protein_coding	29119
ENSG00000138347	0.3453597476878396	-0.8794277756637622	3.5309197642549712	-0.24906478605563065	0.8033106679120634	0.8777663816572022	MYPN	10	68087897	68212017	protein_coding	84665
ENSG00000179774	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	ATOH7	10	68230595	68232113	protein_coding	220202
ENSG00000272916	0.08337867500050619	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022		10	73796514	73811651	protein_coding	NA
ENSG00000133661	1.1726637707205156	-0.40517614556484	1.6862483884199098	-0.240282599139803	0.8101111837925675	0.8777663816572022	SFTPD	10	79937467	79982614	protein_coding	6441
ENSG00000133665	0.08337867500050619	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	DYDC2	10	80344745	80368073	protein_coding	84332
ENSG00000182333	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	LIPF	10	88664441	88678814	protein_coding	8513
ENSG00000197430	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OPALIN	10	96343221	96359365	protein_coding	93377
ENSG00000155254	14.428981891910336	0.11710346299325614	0.47987535474733056	0.2440289167484227	0.807208424462301	0.8777663816572022	MARVELD1	10	97713173	97718150	protein_coding	83742
ENSG00000120054	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	CPN1	10	100042193	100081869	protein_coding	1369
ENSG00000065618	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	COL17A1	10	104031286	104085880	protein_coding	1308
ENSG00000148735	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	PLEKHS1	10	113751262	113783429	protein_coding	79949
ENSG00000279796	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022		10	114424445	114427398	TEC	NA
ENSG00000183605	210.48499620236277	-0.04518134832252926	0.17622879709025557	-0.2563789180231971	0.7976582649590602	0.8777663816572022	SFXN4	10	119140767	119165714	protein_coding	119559
ENSG00000138152	0.2992324195600643	-0.8794277756637628	3.5309197642549712	-0.2490647860556308	0.8033106679120632	0.8777663816572022	BTBD16	10	122271296	122338159	protein_coding	118663
ENSG00000241598	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	KRTAP5-4	11	1620958	1622138	protein_coding	387267
ENSG00000167325	879.0705623662608	-0.01750269496883745	0.07217075828734547	-0.24251782001723	0.8083789505451366	0.8777663816572022	RRM1	11	4094707	4138932	protein_coding	6240
ENSG00000226288	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR52I2	11	4581743	4593340	protein_coding	143502
ENSG00000182070	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR52A1	11	5146824	5154757	protein_coding	23538
ENSG00000050165	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	DKK3	11	11956207	12009769	protein_coding	27122
ENSG00000148925	468.8290159611012	-0.05213834504809844	0.216391330414835	-0.24094470396825116	0.8095979738223911	0.8777663816572022	BTBD10	11	13388008	13463297	protein_coding	84280
ENSG00000152266	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	PTH	11	13492054	13496181	protein_coding	5741
ENSG00000006611	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	USH1C	11	17493895	17544416	protein_coding	10083
ENSG00000255071	0.26715274330113525	0.8013234764989002	3.465723608877463	0.231213901318128	0.8171486308909767	0.8777663816572022	SAA2-SAA4	11	18231423	18248635	protein_coding	100528017
ENSG00000129173	0.36173181599928295	-0.8077938376327363	3.527678946193914	-0.2289873454908026	0.8188787516738738	0.8777663816572022	E2F8	11	19224063	19241620	protein_coding	79733
ENSG00000131808	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	FSHB	11	30231014	30235261	protein_coding	2488
ENSG00000060749	496.9534816080291	0.038389826246487783	0.14529030727409625	0.264228405643494	0.791603924087322	0.8777663816572022	QSER1	11	32892811	32993316	protein_coding	79832
ENSG00000284969	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022		11	33698261	33722467	protein_coding	NA
ENSG00000135374	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	ELF5	11	34478791	34525193	protein_coding	2001
ENSG00000166352	1.080669622447583	-0.8889191831713094	3.3827418910169085	-0.26278067077239686	0.7927196345880843	0.8777663816572022	IFTAP	11	36594369	36675695	protein_coding	119710
ENSG00000205126	0.3108935716500322	-0.8077938376327372	3.527678946193914	-0.22898734549080285	0.8188787516738736	0.8777663816572022	ACCSL	11	44047981	44059977	protein_coding	390110
ENSG00000180210	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	F2	11	46719196	46739506	protein_coding	2147
ENSG00000172188	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR4C11	11	55602360	55607645	protein_coding	219429
ENSG00000172457	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR9G4	11	56741223	56748697	protein_coding	283189
ENSG00000109991	0.08337867500050619	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	P2RX3	11	57338352	57372396	protein_coding	5024
ENSG00000172320	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR5A1	11	59436469	59451380	protein_coding	219982
ENSG00000071203	0.28442252185321815	0.8832121964879853	3.4612340106385187	0.25517263316300676	0.7985897671283727	0.8777663816572022	MS4A12	11	60492778	60507430	protein_coding	54860
ENSG00000256713	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	PGA5	11	61241175	61251444	protein_coding	5222
ENSG00000124920	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	MYRF	11	61752636	61788518	protein_coding	745
ENSG00000149016	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	TUT1	11	62575045	62591637	protein_coding	64852
ENSG00000177363	0.08337867500050619	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	LRRN4CL	11	62686406	62689530	protein_coding	221091
ENSG00000149452	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	SLC22A8	11	62989154	63015841	protein_coding	9376
ENSG00000142186	1007.1769406566428	0.02843503600120433	0.1172223582263152	0.24257348539522008	0.8083358233910468	0.8777663816572022	SCYL1	11	65525077	65538704	protein_coding	57410
ENSG00000175514	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	GPR152	11	67451301	67452729	protein_coding	390212
ENSG00000110203	0.2898091987324643	0.90736680368924	3.459956528891927	0.26224803580981115	0.7931302216770761	0.8777663816572022	FOLR3	11	72114869	72139892	protein_coding	2352
ENSG00000259112	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	NDUFC2-KCTD14	11	78016971	78079865	protein_coding	100532726
ENSG00000179071	0.08337867500050619	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	CCDC89	11	85683848	85686195	protein_coding	220388
ENSG00000279684	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022		11	93286629	93288903	TEC	NA
ENSG00000137691	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	CFAP300	11	102047437	102084554	protein_coding	85016
ENSG00000137757	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	CASP5	11	104994235	105023168	protein_coding	838
ENSG00000183644	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	HOATZ	11	111514778	111537043	protein_coding	399949
ENSG00000150773	0.2783699962253653	0.8544162483069809	3.4627845004123823	0.24674254150243213	0.8051074808778231	0.8777663816572022	PIH1D2	11	112063218	112074274	protein_coding	120379
ENSG00000255292	1.8741548029784516	-0.3417517829499605	1.3532365441460756	-0.2525440097138479	0.8006206013599035	0.8777663816572022		11	112086903	112193805	protein_coding	NA
ENSG00000204361	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	NXPE2	11	114678527	114707069	protein_coding	120406
ENSG00000172350	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	ABCG4	11	119149052	119162653	protein_coding	64137
ENSG00000254737	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR10G4	11	124012997	124018732	protein_coding	390264
ENSG00000283703	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	VSIG10L2	11	125946044	125958647	protein_coding	338667
ENSG00000197992	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	CLEC9A	12	10030678	10066031	protein_coding	283420
ENSG00000060138	6011.4662359561025	-0.05549227744396091	0.21305773594351873	-0.26045652460454116	0.7945116466120296	0.8777663816572022	YBX3	12	10699089	10723323	protein_coding	8531
ENSG00000111276	3534.877598651257	0.0889013067936674	0.37438607058280826	0.2374589061373848	0.812300795705437	0.8777663816572022	CDKN1B	12	12685498	12722369	protein_coding	1027
ENSG00000139053	0.36173181599928295	-0.8077938376327363	3.527678946193914	-0.2289873454908026	0.8188787516738738	0.8777663816572022	PDE6H	12	14973042	14981865	protein_coding	5149
ENSG00000134548	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	SPX	12	21526296	21541249	protein_coding	80763
ENSG00000214700	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	C12orf71	12	27081057	27082578	protein_coding	728858
ENSG00000187166	0.6947857616089813	-0.8548440348742866	3.4634336671049755	-0.24681980861750877	0.8050476796245449	0.8777663816572022	H1-7	12	48328980	48330279	protein_coding	341567
ENSG00000161798	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	AQP5	12	49961872	49965682	protein_coding	362
ENSG00000161850	0.07531210030989081	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	KRT82	12	52393931	52406335	protein_coding	3888
ENSG00000139648	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	KRT71	12	52543909	52553145	protein_coding	112802
ENSG00000205330	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	OR6C1	12	55314343	55322364	protein_coding	390321
ENSG00000139540	0.7423893999448717	-0.6795642863871798	2.6937728193175454	-0.2522723080112391	0.800830591061198	0.8777663816572022	SLC39A5	12	56230049	56237846	protein_coding	283375
ENSG00000285625	0.2898091987324643	0.90736680368924	3.459956528891927	0.26224803580981115	0.7931302216770761	0.8777663816572022		12	56714612	56741535	protein_coding	NA
ENSG00000170426	0.06970347384777577	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	SDR9C7	12	56923133	56934408	protein_coding	121214
ENSG00000287908	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022		12	57615280	57626125	protein_coding	NA
ENSG00000121749	908.5352302805084	-0.03602536358141408	0.14649326359344653	-0.24591822652946685	0.8057455342895823	0.8777663816572022	TBC1D15	12	71839707	71927248	protein_coding	64786
ENSG00000180318	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	ALX1	12	85280220	85301784	protein_coding	8092
ENSG00000165972	1.4658286279221198	0.30128672106058535	1.2627518972074048	0.23859534222588424	0.8114193772006021	0.8777663816572022	CCDC38	12	95867048	95942635	protein_coding	120935
ENSG00000136010	1.1263798951701685	-0.6869835726933892	2.655461286564994	-0.2587059266008151	0.7958621464413985	0.8777663816572022	ALDH1L2	12	105019784	105107643	protein_coding	160428
ENSG00000110887	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	DAO	12	108858932	108901043	protein_coding	1610
ENSG00000139445	0.06387289780279184	-0.8091756401912482	3.533811540930397	-0.22898098294687355	0.818883696886982	0.8777663816572022	FOXN4	12	109277978	109309284	protein_coding	121643
